,Fall_Allegheny_1,Fall_Allegheny_2,Fall_Allegheny_3,Fall_Braddock_1,Fall_Braddock_2,Fall_Braddock_3,Fall_Control_1,Fall_Control_2,Fall_Control_3,Fall_Monongahela_1,Fall_Monongahela_2,Fall_Monongahela_3,Fall_Neville_1,Fall_Neville_2,Fall_Neville_3,Fall_Sharpsburg_1,Fall_Sharpsburg_2,Fall_Sharpsburg_3,Fall_Sharpsburg_4,Spring_Braddock_1,Spring_Braddock_2,Spring_Control_1,Spring_Monongahela_1,Spring_Monongahela_2,Spring_Neville_1,Spring_Sharpsburg_1,Summer_Allegheny_1,Summer_Braddock_1,Summer_Braddock_2,Summer_Monongahela_1,Summer_Neville_1,Summer_Neville_2,Summer_Sharpsburg_1,Summer_Sharpsburg_2,Winter_Allegheny_2,Winter_Allegheny_3,Winter_Braddock_1,Winter_Braddock_2,Winter_Braddock_3,Winter_Control_2,Winter_Monongahela_1,Winter_Monongahela_2,Winter_Monongahela_3,Winter_Neville_1,Winter_Neville_2,Winter_Neville_3,Winter_Sharpsburg_1,Winter_Sharpsburg_2,Winter_Sharpsburg_3,
Spring_Braddock_2,0.963462220645619,0.9631067961165048,0.9773003648155655,0.944313867293437,0.9396619807297425,0.9478623566214807,0.9850089620335669,0.9914207275223061,0.98562874251497,0.9816282420749279,0.9738305528295714,0.9508343800466535,0.9698025551684089,0.9698841698841699,0.9787273060700532,0.9552399397460727,0.9599170697995854,0.9650972550445374,0.9578154425612053,0.40648436598592363,0,0.9905707196029777,0.5231788079470199,0.38341680578742343,0.4665300546448088,0.5957266406647448,0.6498174130309438,0.6251010836163675,0.6898492827310696,0.7128205128205128,0.5929589270746018,0.5938004520503714,0.6513552994643727,0.590631060719081,0.6736979652790741,0.6416083916083917,0.9679878048780488,0.7672886937431393,0.7541899441340782,0.9622641509433962,0.7984699453551912,0.7253218884120172,0.6977928692699491,0.6475843812045003,0.7136085324906183,0.686297838588142,0.8403258655804481,0.7996702390766695,0.7358892438764644,
Spring_Control_1,0.9929627023223082,0.983857264231096,0.990645463049579,0.9926873857404022,0.9943422913719944,0.993238674780257,0.9910206524992518,0.9934036939313984,0.9948506694129763,0.9927431059506531,0.9939722724532851,0.9927979834353619,0.9839662447257383,0.9916107382550335,0.9924727135867519,0.9837925445705025,0.9872994652406417,0.9926062846580407,0.984884645982498,0.9935275080906149,0.9905707196029777,0,0.9908433734939759,0.993860074325416,0.9875816993464053,0.9877458884230893,0.9825508932280848,0.988780631827576,0.9859830320914792,0.9875573018991487,0.9880088355948249,0.9888169511477339,0.9887072808320951,0.9902738674174558,0.9851620460757516,0.9870041039671683,0.9894736842105263,0.9783968163729392,0.9813451153657339,0.9830917874396136,0.9887577290612704,0.9685264663805436,0.9801670146137788,0.9883004926108374,0.9832377591530658,0.9830885625278148,0.9905392620624409,0.9815175097276264,0.9866102889358703,
Spring_Monongahela_1,0.9607502605071205,0.9537001897533207,0.9651760981400871,0.943726774022297,0.940784374515579,0.9410963568266939,0.9795429119386287,0.9889038332212509,0.9811764705882353,0.9830747531734838,0.9714469040744306,0.9494115580537502,0.957623912220961,0.9615094339622642,0.9720078952090436,0.9551080344031886,0.9387271496276236,0.9462729051770148,0.939963167587477,0.6221691134630705,0.5231788079470199,0.9908433734939759,0,0.542009884678748,0.3062248995983936,0.41066976898786767,0.6573360886718016,0.6217674123433286,0.7188555180380309,0.6589614740368509,0.5924404272801972,0.5850490972442193,0.5083585416334979,0.4720797303239045,0.6987401862333394,0.6527397260273973,0.9758382642998028,0.7758288770053476,0.7787199676963457,0.9623797025371829,0.8198083067092652,0.7358866945940554,0.7090231788079471,0.6622323166774822,0.6766351533860698,0.6440054232035638,0.8007952286282306,0.8165728077232501,0.7427876259993048,
Spring_Monongahela_2,0.973323072976786,0.9704473936242988,0.9805441985055688,0.9516254876462938,0.9465253239104829,0.9519777581195501,0.9857762777242044,0.9882308751721548,0.9861975336576536,0.9826222279859941,0.9753414722591562,0.9596482152095189,0.9726962457337884,0.9752009810600899,0.9813452443510247,0.962973846605936,0.9675349188372971,0.9715404699738903,0.966528317043781,0.3018658784407907,0.38341680578742343,0.993860074325416,0.542009884678748,0,0.5600748596381784,0.6137040714995035,0.7685411572942136,0.6864061376168784,0.7526741455778764,0.7735048070920214,0.6907927129492861,0.6365377708607686,0.6987980769230769,0.6181448882870684,0.7413517828632251,0.6799086178449042,0.9635767022149303,0.8296097706285374,0.8209382151029748,0.9606716079261837,0.8541728541728542,0.792115711854793,0.7747052830737884,0.7035231013044008,0.7554693990584326,0.7453485143015829,0.8562738718347715,0.853373270574811,0.7656871551392275,
Spring_Neville_1,0.9528706083976006,0.9406698564593301,0.9545913218970736,0.9320324490243368,0.9302368961014736,0.9289297658862876,0.9752274046835688,0.9855907780979827,0.978984238178634,0.9790484504583151,0.9669517884914464,0.9378666087334347,0.9456625357483317,0.9505938242280285,0.9643096140977024,0.9439760674462877,0.9265255292652553,0.9324652394614875,0.9253456221198156,0.5967259971417436,0.4665300546448088,0.9875816993464053,0.3062248995983936,0.5600748596381784,0,0.42764359650903183,0.6083156154027876,0.5821983502781507,0.6901035926823893,0.6426229508196721,0.521921921921922,0.5631699846860643,0.49219803506068194,0.49241234955520674,0.6585365853658536,0.6261052631578947,0.9730276466621712,0.6959553695955369,0.7064457675381828,0.9339460080413555,0.7680998613037449,0.6915625796584246,0.647247461250668,0.6353961371698857,0.6423161495235769,0.6042229315001227,0.7878172588832487,0.7743431221020093,0.7156946826758148,
Spring_Sharpsburg_1,0.9384157995328095,0.9554607912816868,0.9545568039950062,0.9356801390699696,0.9326175490559052,0.9461139896373056,0.9738863287250384,0.9848948765054093,0.9680055642496957,0.9766385463984426,0.9606557377049181,0.9431524547803618,0.9457163087089923,0.9590684544812985,0.9637488947833776,0.9349112426035503,0.95019551348014,0.9597550306211724,0.9484136041999544,0.6314293098991988,0.5957266406647448,0.9877458884230893,0.41066976898786767,0.6137040714995035,0.42764359650903183,0,0.669162377164249,0.6421773886562618,0.6959370904325033,0.6760820971347288,0.6179507545671168,0.6471035137701804,0.6272935779816513,0.5961205403533079,0.7059620596205962,0.6668753913587977,0.9428001330229464,0.7385548814120242,0.7264344262295082,0.9545841612262277,0.773450356555129,0.6841574167507568,0.6706317737245573,0.6746823069403715,0.6555394291243348,0.625668449197861,0.7056016076362723,0.763446342085139,0.6773645058448459,
Summer_Allegheny_1,0.8953922789539228,0.89169265664871,0.9099969797644216,0.8761514841351075,0.8712829226847918,0.8736383442265795,0.9508196721311475,0.9481569560047562,0.9386988333003757,0.9114278442351743,0.9109329770652416,0.8729113924050633,0.8899237933954276,0.9083497329210009,0.9315926892950391,0.8677248677248677,0.8833133253301321,0.9118102114492006,0.8671006238133985,0.7586598523566156,0.6498174130309438,0.9825508932280848,0.6573360886718016,0.7685411572942136,0.6083156154027876,0.669162377164249,0,0.5868421052631578,0.6045314109165809,0.5557132718239887,0.5297098111469369,0.6162765259243055,0.5050683120317321,0.5015748031496063,0.6979110873058383,0.7339516719550891,0.9541720709035885,0.7612551159618008,0.7950155763239876,0.9462707670554966,0.8028455284552846,0.7565749235474006,0.737131757850437,0.7656638769509161,0.7784883720930232,0.7163742690058479,0.880742318223304,0.7782595230721585,0.8050361505858888,
Summer_Braddock_1,0.8762762762762762,0.889061459951187,0.9179678396644139,0.8633387888707038,0.8639240506329113,0.8653883780082176,0.9399344739716053,0.9517839922854388,0.9277786980288223,0.8924424526380118,0.890330835313471,0.860446247464503,0.8876851647136856,0.8836235397839982,0.8981288981288982,0.8696303696303697,0.8814382896015549,0.8888431453272951,0.8791514891793444,0.7290628115653042,0.6251010836163675,0.988780631827576,0.6217674123433286,0.6864061376168784,0.5821983502781507,0.6421773886562618,0.5868421052631578,0,0.38692434210526316,0.42615709621663145,0.3844419391206313,0.46315979102864346,0.5936933671620153,0.5897689768976897,0.7887144675434875,0.8022454205239314,0.9629517157607045,0.7770961145194274,0.8181384248210024,0.9558939354161197,0.8087487283825026,0.7383529411764707,0.7621037109855001,0.7604147380114794,0.818552036199095,0.7854545454545454,0.8842277947035387,0.8303635067712045,0.7912242035664195,
Summer_Braddock_2,0.893956934475573,0.9023753589141217,0.9214384508990319,0.8651471984805318,0.8655227454110136,0.8737316798196166,0.9456205894562059,0.9467731204258151,0.9343406080955046,0.9088117174580675,0.9090719499478623,0.8749412317818523,0.884585391213933,0.9083139083139083,0.919206579583938,0.8671875,0.9024390243902439,0.9091343854615017,0.9037835129040341,0.7346216657593903,0.6898492827310696,0.9859830320914792,0.7188555180380309,0.7526741455778764,0.6901035926823893,0.6959370904325033,0.6045314109165809,0.38692434210526316,0,0.42882365923637167,0.49935428325441245,0.5585641025641026,0.7054935976869062,0.7028231797919762,0.826151560178306,0.8323108384458078,0.9625525410775697,0.7824474660074165,0.8554354012521344,0.951484200446856,0.8138820638820639,0.7386681589255736,0.7919245505452401,0.779047619047619,0.8504273504273504,0.8093447905477981,0.8847117794486216,0.856778941409567,0.8159907300115875,
Summer_Monongahela_1,0.8811668811668811,0.8720651653090561,0.9120768064679131,0.8515916575192096,0.8543417366946778,0.8509836751778987,0.9422592520829297,0.9447650453421269,0.9256661991584852,0.8894230769230769,0.8878941222265473,0.8551229062432021,0.8711217183770883,0.8772597526165556,0.9093142729506366,0.8692454372105693,0.8769742310889443,0.872707182320442,0.8804799261652053,0.7963853855155376,0.7128205128205128,0.9875573018991487,0.6589614740368509,0.7735048070920214,0.6426229508196721,0.6760820971347288,0.5557132718239887,0.42615709621663145,0.42882365923637167,0,0.4295449989977952,0.5086239938673822,0.5895853423336548,0.6008381351492929,0.8242410408582516,0.8204047217537942,0.9797297297297297,0.7926795194188321,0.8594762768991444,0.9551208285385501,0.8332870241733815,0.7865713556293081,0.8120985010706638,0.7967640094711919,0.865426963542941,0.8052618637816572,0.9186578546009151,0.8756449948400413,0.8467153284671532,
Summer_Neville_1,0.8576512455516014,0.8866868733970623,0.9130861772649153,0.8513918629550321,0.8475319926873858,0.8569384835479256,0.9435178165276725,0.9500704650694585,0.9298848599415708,0.8870176934555531,0.8808300019036741,0.8484719864176571,0.8768873403019745,0.8675619356332485,0.8924216027874564,0.8811410459587956,0.8684798051552669,0.8780172413793104,0.8781748707574736,0.7097104791186267,0.5929589270746018,0.9880088355948249,0.5924404272801972,0.6907927129492861,0.521921921921922,0.6179507545671168,0.5297098111469369,0.3844419391206313,0.49935428325441245,0.4295449989977952,0,0.42696418526157887,0.46339622641509437,0.5104416295789114,0.7735765124555161,0.7509775674006998,0.9733333333333334,0.7666486193827828,0.798086606243706,0.950431634642161,0.8217555196553581,0.7455357142857143,0.7491560633601662,0.7468647501447039,0.7991432651118515,0.7230989956958394,0.8631760928624351,0.8286143823603107,0.7984496124031008,
Summer_Neville_2,0.9260886935677187,0.9437804338202744,0.9400278940027894,0.9118187385180649,0.9010352693454993,0.9211245607184694,0.9574931880108992,0.9668976135488837,0.9603174603174603,0.947560975609756,0.9379788398394746,0.912568306010929,0.9280988089986767,0.9423922603342129,0.9514623522090853,0.9232876712328767,0.9321179208688906,0.9429040870815363,0.9307396323215049,0.7438705662725575,0.5938004520503714,0.9888169511477339,0.5850490972442193,0.6365377708607686,0.5631699846860643,0.6471035137701804,0.6162765259243055,0.46315979102864346,0.5585641025641026,0.5086239938673822,0.42696418526157887,0,0.4892385603183216,0.4910228957338165,0.8019047619047619,0.7763364779874213,0.9588377723970944,0.775172062197298,0.824327541061652,0.9460732984293194,0.8062389043875222,0.7521708519126966,0.7681372549019607,0.754619364375462,0.8194538478898669,0.7637723872137837,0.8971482000935016,0.866350710900474,0.7972810875649741,
Summer_Sharpsburg_1,0.9042831288960386,0.8978818283166109,0.9063012415085501,0.8894369091656391,0.8888104482880339,0.9048929062684221,0.9473684210526316,0.9542901413906644,0.942809642560266,0.936975649682832,0.9276931547072857,0.8997555012224939,0.9017996000888692,0.9078626799557032,0.9298245614035088,0.8930185836263185,0.8836619168455982,0.902398676592225,0.88762109795479,0.7800549862534366,0.6513552994643727,0.9887072808320951,0.5083585416334979,0.6987980769230769,0.49219803506068194,0.6272935779816513,0.5050683120317321,0.5936933671620153,0.7054935976869062,0.5895853423336548,0.46339622641509437,0.4892385603183216,0,0.32891685988737995,0.7591645353793691,0.7618199802176063,0.9675940079486396,0.777892030848329,0.7999040307101728,0.9529970953261157,0.8132992327365729,0.7771996215704825,0.7637756362737831,0.7564603086075479,0.7667121418826739,0.7473732297852901,0.8831566548881037,0.8223071411511822,0.7915073455423627,
Summer_Sharpsburg_2,0.9111514052583862,0.9061070220807639,0.9172729162336313,0.8916420118343196,0.8894974226804124,0.8962884034807317,0.9527768540073163,0.9628396143733567,0.9435717553759341,0.9303739178485909,0.9242196628275747,0.8987155963302752,0.9079912750347016,0.9161558236108365,0.9358348968105066,0.9045092838196287,0.8866725507502207,0.9092599479360357,0.8877964141122036,0.7191011235955056,0.590631060719081,0.9902738674174558,0.4720797303239045,0.6181448882870684,0.49241234955520674,0.5961205403533079,0.5015748031496063,0.5897689768976897,0.7028231797919762,0.6008381351492929,0.5104416295789114,0.4910228957338165,0.32891685988737995,0,0.7451280091708063,0.7305699481865284,0.9722003671649619,0.766245487364621,0.7910828025477707,0.9621159621159621,0.8265947888589398,0.749685534591195,0.7494007409021574,0.7230197601756461,0.7336032388663968,0.7235772357723578,0.8679757677041988,0.8380207231972933,0.7811649428415895,
Winter_Allegheny_2,0.9702566562724874,0.9549035588155392,0.9774891774891775,0.9473165928114229,0.9494035376388318,0.9481913652275379,0.9884318766066839,0.9926588667125488,0.9904049126847054,0.9838354151359294,0.9789020452099031,0.9624756335282652,0.9740329997295104,0.9665858259229319,0.9829317269076305,0.961611076148521,0.9587867561935633,0.9494047619047619,0.9599062744077064,0.7460405668241178,0.6736979652790741,0.9851620460757516,0.6987401862333394,0.7413517828632251,0.6585365853658536,0.7059620596205962,0.6979110873058383,0.7887144675434875,0.826151560178306,0.8242410408582516,0.7735765124555161,0.8019047619047619,0.7591645353793691,0.7451280091708063,0,0.31968948482709947,0.8816376165383056,0.542449773169151,0.5071343638525565,0.8538384177003018,0.6052801030264006,0.49474299065420557,0.43324082639531303,0.40459016393442626,0.36171396772398445,0.3738108561835478,0.6809067131647777,0.5548329884717706,0.5394957983193278,
Winter_Allegheny_3,0.9713150926743159,0.9609297725024728,0.9785788923719958,0.9534463276836158,0.9517703349282297,0.9513769363166954,0.9908566885311071,0.9949174078780177,0.9924650161463939,0.9847053531264057,0.9788338658146964,0.9637340496977838,0.9783251231527094,0.9705449189985272,0.9861973775017253,0.9649816436035018,0.961982058949167,0.9526734926052333,0.9628924833491912,0.688665520433805,0.6416083916083917,0.9870041039671683,0.6527397260273973,0.6799086178449042,0.6261052631578947,0.6668753913587977,0.7339516719550891,0.8022454205239314,0.8323108384458078,0.8204047217537942,0.7509775674006998,0.7763364779874213,0.7618199802176063,0.7305699481865284,0.31968948482709947,0,0.9151943462897526,0.6068425630617571,0.5631875503085592,0.872086072922893,0.6742577111559527,0.5431740163717982,0.4536882972823073,0.39044147428108544,0.41117007834217845,0.3660147320294641,0.6598317560462671,0.6241324079017618,0.5468197879858657,
Winter_Braddock_1,0.9781659388646288,0.9946902654867257,0.9843444227005871,0.9825823551684968,0.9825632083696599,0.9825418994413407,0.9963042808746535,0.9959155888359428,0.9968337730870712,0.9917355371900827,0.989454094292804,0.9806187103988073,0.9947275922671354,0.9842794759825327,0.9867342957471713,0.9874786568013659,0.9958592132505176,0.9823822290310226,0.990909090909091,0.9629565518435174,0.9679878048780488,0.9894736842105263,0.9758382642998028,0.9635767022149303,0.9730276466621712,0.9428001330229464,0.9541720709035885,0.9629517157607045,0.9625525410775697,0.9797297297297297,0.9733333333333334,0.9588377723970944,0.9675940079486396,0.9722003671649619,0.8816376165383056,0.9151943462897526,0,0.8834834834834835,0.903242408646423,0.8937259923175416,0.8112759643916914,0.7843235147279082,0.8551042810098792,0.911857958148383,0.8416935112747354,0.8578727357176034,0.8752475247524752,0.7930682976554536,0.8644314868804664,
Winter_Braddock_2,0.9602019602019602,0.9437304619659604,0.9722117912129178,0.9355828220858896,0.9369458128078818,0.9374102784955498,0.9870667356440765,0.9921281979195952,0.9895667951916535,0.9780554708930205,0.9713765287535779,0.9357964869775893,0.9682210708117444,0.9587487108972156,0.9798868636077939,0.9461279461279462,0.9505260164913278,0.9380804953560371,0.9473511023362948,0.8170731707317074,0.7672886937431393,0.9783968163729392,0.7758288770053476,0.8296097706285374,0.6959553695955369,0.7385548814120242,0.7612551159618008,0.7770961145194274,0.7824474660074165,0.7926795194188321,0.7666486193827828,0.775172062197298,0.777892030848329,0.766245487364621,0.542449773169151,0.6068425630617571,0.8834834834834835,0,0.39734582357533177,0.8019257221458047,0.47482638888888884,0.41647597254004576,0.44039328144203194,0.5303472038165915,0.5358166189111748,0.49783549783549785,0.7294429708222812,0.6388996512979466,0.6057091882247994,
Winter_Braddock_3,0.9632373113854595,0.9486854608805828,0.9748384903094186,0.9406444318824194,0.9409866297833103,0.9446955596915714,0.987934362934363,0.9926988265971317,0.9901856197994453,0.979769598201742,0.9733074496481436,0.9536312849162011,0.9710053577056413,0.9623470348289928,0.9815028901734104,0.9517709118311982,0.9541501976284585,0.9446978335233751,0.9517636418450407,0.798921186694636,0.7541899441340782,0.9813451153657339,0.7787199676963457,0.8209382151029748,0.7064457675381828,0.7264344262295082,0.7950155763239876,0.8181384248210024,0.8554354012521344,0.8594762768991444,0.798086606243706,0.824327541061652,0.7999040307101728,0.7910828025477707,0.5071343638525565,0.5631875503085592,0.903242408646423,0.39734582357533177,0,0.8129320862139081,0.5112316034082107,0.5137931034482759,0.41081279882309674,0.5680078992841273,0.4547231270358306,0.44065573770491806,0.6983201919780597,0.6404337180832459,0.6303213402911287,
Winter_Control_2,0.9718137254901961,0.9956772334293948,0.9875,0.982895153626861,0.9777609299974729,0.9887573964497042,0.9968110550093011,0.9924724956572091,0.9972131908964236,0.9962240402769037,0.9946524064171123,0.9881212879024696,0.9863896848137536,0.9871703492516037,0.9889574537187399,0.9947206335239771,0.9964850615114236,0.9814518708026863,0.9959128065395095,0.9520101700301923,0.9622641509433962,0.9830917874396136,0.9623797025371829,0.9606716079261837,0.9339460080413555,0.9545841612262277,0.9462707670554966,0.9558939354161197,0.951484200446856,0.9551208285385501,0.950431634642161,0.9460732984293194,0.9529970953261157,0.9621159621159621,0.8538384177003018,0.872086072922893,0.8937259923175416,0.8019257221458047,0.8129320862139081,0,0.7900954111767379,0.8356490670901151,0.8494439692044482,0.8724795640326976,0.8222387504648568,0.8403896590483327,0.8525236593059937,0.8280871670702179,0.8619631901840491,
Winter_Monongahela_1,0.9610274579273693,0.9551569506726457,0.9731643682445025,0.9365853658536585,0.9377450980392157,0.9434770196974023,0.9902213072568193,0.9927313391109869,0.9900654775344322,0.9787943047561345,0.9720424540512556,0.9367850692354004,0.9773584905660377,0.9597132127005804,0.9806371018113679,0.9515859766277128,0.9581566299123551,0.9433846153846154,0.9555410264792416,0.8326059850374065,0.7984699453551912,0.9887577290612704,0.8198083067092652,0.8541728541728542,0.7680998613037449,0.773450356555129,0.8028455284552846,0.8087487283825026,0.8138820638820639,0.8332870241733815,0.8217555196553581,0.8062389043875222,0.8132992327365729,0.8265947888589398,0.6052801030264006,0.6742577111559527,0.8112759643916914,0.47482638888888884,0.5112316034082107,0.7900954111767379,0,0.4065102195306586,0.5132060138155221,0.587661481676773,0.4992887624466572,0.4806590257879656,0.6412185031966905,0.5840061514802,0.569612769731008,
Winter_Monongahela_2,0.9622132253711201,0.9477774323904259,0.9733422192602466,0.9399666481378544,0.9404274670304684,0.9424234493588066,0.9866793529971456,0.9912708600770218,0.9890457130819464,0.9784470848300636,0.9722554412819899,0.9401098901098901,0.9696875966594495,0.9611949491838621,0.9801136363636364,0.9506263817243921,0.9533073929961089,0.9461883408071748,0.9508439443292863,0.7683397683397684,0.7253218884120172,0.9685264663805436,0.7358866945940554,0.792115711854793,0.6915625796584246,0.6841574167507568,0.7565749235474006,0.7383529411764707,0.7386681589255736,0.7865713556293081,0.7455357142857143,0.7521708519126966,0.7771996215704825,0.749685534591195,0.49474299065420557,0.5431740163717982,0.7843235147279082,0.41647597254004576,0.5137931034482759,0.8356490670901151,0.4065102195306586,0,0.36595897804965816,0.4784723911457066,0.405111821086262,0.37942122186495175,0.6150487067517636,0.5032545392257622,0.4801405025668738,
Winter_Monongahela_3,0.9551645856980704,0.9387351778656127,0.9652482269503546,0.9315188762071993,0.933602086791558,0.9318681318681319,0.9816057668406661,0.9859989229940764,0.9846692947875603,0.9790575916230366,0.9665,0.9450708297195721,0.9619921363040629,0.9530332681017613,0.9736448038334831,0.9399921042242401,0.9461077844311377,0.9338647770888692,0.9424280350438048,0.7662139478101633,0.6977928692699491,0.9801670146137788,0.7090231788079471,0.7747052830737884,0.647247461250668,0.6706317737245573,0.737131757850437,0.7621037109855001,0.7919245505452401,0.8120985010706638,0.7491560633601662,0.7681372549019607,0.7637756362737831,0.7494007409021574,0.43324082639531303,0.4536882972823073,0.8551042810098792,0.44039328144203194,0.41081279882309674,0.8494439692044482,0.5132060138155221,0.36595897804965816,0,0.4865139949109415,0.3801288572397423,0.3485831341754865,0.7296137339055794,0.6223520818115413,0.5721590909090909,
Winter_Neville_1,0.9658154859967051,0.9555860805860806,0.9715799614643545,0.9490419035586439,0.9480987565327086,0.9481094127111827,0.98468720821662,0.990487514863258,0.9867751780264497,0.9840670859538784,0.9733683420855214,0.9490711751200167,0.9717153284671532,0.9645293315143247,0.9794476557482338,0.9586028460543338,0.9572512984418697,0.9482941301123119,0.9575971731448764,0.7024730500951173,0.6475843812045003,0.9883004926108374,0.6622323166774822,0.7035231013044008,0.6353961371698857,0.6746823069403715,0.7656638769509161,0.7604147380114794,0.779047619047619,0.7967640094711919,0.7468647501447039,0.754619364375462,0.7564603086075479,0.7230197601756461,0.40459016393442626,0.39044147428108544,0.911857958148383,0.5303472038165915,0.5680078992841273,0.8724795640326976,0.587661481676773,0.4784723911457066,0.4865139949109415,0,0.4122868488670871,0.4428537901900962,0.690406976744186,0.6353808353808355,0.54080791426216,
Winter_Neville_2,0.9618064516129032,0.9480366105698258,0.968464206874803,0.940552016985138,0.940893169877408,0.938862440491105,0.9853680841335163,0.9911439114391144,0.987797437461867,0.9831089997360781,0.9715008044127786,0.952755905511811,0.968851013811343,0.9596136962247586,0.9788617886178862,0.9507628294036061,0.951304347826087,0.9395398608881755,0.9509444601071327,0.7641946697566628,0.7136085324906183,0.9832377591530658,0.6766351533860698,0.7554693990584326,0.6423161495235769,0.6555394291243348,0.7784883720930232,0.818552036199095,0.8504273504273504,0.865426963542941,0.7991432651118515,0.8194538478898669,0.7667121418826739,0.7336032388663968,0.36171396772398445,0.41117007834217845,0.8416935112747354,0.5358166189111748,0.4547231270358306,0.8222387504648568,0.4992887624466572,0.405111821086262,0.3801288572397423,0.4122868488670871,0,0.2902439024390244,0.6727041626946297,0.5979281320815798,0.5014208214931541,
Winter_Neville_3,0.9647211413748379,0.9512919512919513,0.9727070771183751,0.9434364994663821,0.9432717678100264,0.9415764291110551,0.9880569591180524,0.992583436341162,0.9901980804574229,0.9803661448660123,0.9741399214961902,0.9435356200527705,0.9722140112326337,0.9629084486311451,0.9820163487738419,0.9546089385474861,0.9540574282147316,0.9429800968262507,0.9540686135525943,0.7353282975014526,0.686297838588142,0.9830885625278148,0.6440054232035638,0.7453485143015829,0.6042229315001227,0.625668449197861,0.7163742690058479,0.7854545454545454,0.8093447905477981,0.8052618637816572,0.7230989956958394,0.7637723872137837,0.7473732297852901,0.7235772357723578,0.3738108561835478,0.3660147320294641,0.8578727357176034,0.49783549783549785,0.44065573770491806,0.8403896590483327,0.4806590257879656,0.37942122186495175,0.3485831341754865,0.4428537901900962,0.2902439024390244,0,0.5868244323632875,0.5438253502769632,0.5086990392105947,
Winter_Sharpsburg_1,0.9768941429339065,0.9901051329622759,0.9787939032471835,0.9795297372060857,0.9755379388448471,0.9848879624804586,0.9924188580904999,0.9948875255623721,0.9932829554995802,0.9911991199119912,0.9904716531681753,0.9715613891167624,0.9901538461538462,0.9816176470588235,0.9847328244274809,0.9882826803368729,0.9896694214876033,0.9748953974895398,0.990571596935769,0.844763738705377,0.8403258655804481,0.9905392620624409,0.8007952286282306,0.8562738718347715,0.7878172588832487,0.7056016076362723,0.880742318223304,0.8842277947035387,0.8847117794486216,0.9186578546009151,0.8631760928624351,0.8971482000935016,0.8831566548881037,0.8679757677041988,0.6809067131647777,0.6598317560462671,0.8752475247524752,0.7294429708222812,0.6983201919780597,0.8525236593059937,0.6412185031966905,0.6150487067517636,0.7296137339055794,0.690406976744186,0.6727041626946297,0.5868244323632875,0,0.4352861035422343,0.45884884346422805,
Winter_Sharpsburg_2,0.9688864628820961,0.9615869017632241,0.9736486486486486,0.9623278043294912,0.958228138627496,0.9656084656084656,0.9899111217871727,0.9948105864037364,0.9919252018699533,0.9843487982112912,0.9772946859903382,0.9538760766879689,0.9780701754385965,0.9656893325015595,0.9839034205231388,0.9753086419753086,0.967488201363398,0.9574709384746243,0.9628297362110312,0.8362468250410877,0.7996702390766695,0.9815175097276264,0.8165728077232501,0.853373270574811,0.7743431221020093,0.763446342085139,0.7782595230721585,0.8303635067712045,0.856778941409567,0.8756449948400413,0.8286143823603107,0.866350710900474,0.8223071411511822,0.8380207231972933,0.5548329884717706,0.6241324079017618,0.7930682976554536,0.6388996512979466,0.6404337180832459,0.8280871670702179,0.5840061514802,0.5032545392257622,0.6223520818115413,0.6353808353808355,0.5979281320815798,0.5438253502769632,0.4352861035422343,0,0.43715846994535523,
Winter_Sharpsburg_3,0.9653621232568601,0.9540171803941384,0.9716729021913415,0.9469923945609587,0.9462930531231757,0.9517755370451556,0.9858442871587462,0.9879206212251941,0.9879737609329446,0.9788990825688073,0.9735879723689557,0.9470440538689797,0.9718168092601912,0.9638916750250752,0.9802863177657827,0.9571635311143271,0.9560487380330722,0.9559062427477373,0.9562894609033511,0.7669565217391304,0.7358892438764644,0.9866102889358703,0.7427876259993048,0.7656871551392275,0.7156946826758148,0.6773645058448459,0.8050361505858888,0.7912242035664195,0.8159907300115875,0.8467153284671532,0.7984496124031008,0.7972810875649741,0.7915073455423627,0.7811649428415895,0.5394957983193278,0.5468197879858657,0.8644314868804664,0.6057091882247994,0.6303213402911287,0.8619631901840491,0.569612769731008,0.4801405025668738,0.5721590909090909,0.54080791426216,0.5014208214931541,0.5086990392105947,0.45884884346422805,0.43715846994535523,0,
